iteration,duration,loss,accuracy,start,game,winner
868,48.076,0.5547637850686634,0.5639867966764047,[6 3],3665555001100003311334477118844008855667744887722332222442255881177662277330022886666888822661111557755112603335533841144644,1
869,41.903,1.548267467388613,0.5639678263838829,[6 4],444225522333366550033112211441100660088885588778800777744770000222266662288116633001188335511555170484328682383437,-1
870,38.828,1.550572904459707,0.5639678263838829,[6 5],55533661133114455222244330000660088441122888800777722775566337711550044002233887744778855886644820,2
871,43.365,1.5506660322129597,0.5639488560913609,[6 6],600330011331144664455557744005533772277112255882288880088336611554422663355004433338855116677332866252,2
872,47.605,0.569633684691371,0.5639867966764047,[6 7],777003366332222000011774433446644448844008866668811442266228888005511885500221111006655772277555588354611504,1
873,52.82,0.5517859798314083,0.5639867966764047,[6 8],8880000667788330011773333118844441122662277442222555566552288224455443344775588551100887700332233881111446777153354005488620,1
874,44.666,1.5512575686413932,0.5639867966764047,[7 0],07744000011443311118833778888005544555533221166446666881122552200330066008866336655115588556622772233557733484,2
875,40.155,1.5512628901764411,0.5639867966764047,[7 1],1114400550066664444331155333366770022552277221188338888446622880077556611222233448822008811778877776322430,2
877,43.749,1.5511878820188343,0.5639867966764047,[7 3],377443322005522225500440011551144116677666633668877888822338866117711113333447700335555660000224422665544557066244,2
878,43.679,0.5519733813538673,0.5639867966764047,[7 4],444111188887711222288440077000022668866333366665533555522114433005577550011554466777766448800334477883322742,1
879,43.141,0.5518343315452521,0.5639867966764047,[7 5],577333300005555114400116677664466221133222255888822884422003388663377443355223366112277224788553311550022618,1
880,39.382,1.5511302471033785,0.5639867966764047,[7 6],677440000664444333377222266550055223355331111668822881188775588441100114477003300773322554666008866134,2
881,38.968,0.5515457081762736,0.5639867966764047,[7 7],70055003333227711115511662266006633554422444488778888113388221144337744553366556644004410008855552863402,1
882,42.959,1.5512956324383764,0.5639867966764047,[7 8],877111122228888000022772233444411330044660055335555666655776688331144554433773366338855882211775511552255001100608,2
883,38.768,0.5519134620715143,0.5639867966764047,[8 0],088223333110066332266221166004444113355445588775577771177442288114400227766773377224466443344750,1
884,47.464,1.5510732109928238,0.5639867966764047,[8 1],1882255221100005588441177224400775566664466773366333355330044771122888877770011114444337766006622778166555500332266174,2
885,41.592,1.550984785933499,0.5639867966764047,[8 2],222336644116611444400330022888866337711770077552255557788004433881188442244666677665500556622660066853,2
886,46.604,1.5492752680277349,0.5639867966764047,[8 3],388000044441111001133442211777700555533222255887766772266664466550033008855118888660066881122882200774474884400254,2
887,43.555,0.5526238634357963,0.5639867966764047,[8 4],4883344003311330000111155446666882233555577002222777766772266118855114433663377338800550066558811775536225522420,1
888,41.588,1.5504666520284693,0.5639867966764047,[8 5],58877770022550077226600665566111188223377444411333344331100447788440011775577668800881155448886222276421122063,2
889,45.011,1.55123472316047,0.5639867966764047,[8 6],666333388777733556655008800007711331111227722221144554444226644885588443366225522881188337700330011660066117533488,2
890,41.69,0.5519303848321456,0.5639867966764047,[8 7],788000033113333220066114477441166226644882255775500555533442211776688558811002244335566554455223366338833773,1
892,45.992,1.551269451117801,0.5639867966764047,[0 0],022662244114455551166005588228888446611112211554444331133448833552233337733003322227711770077887777557744776855336720406080138,-1
893,39.521,0.5520040706806773,0.5639867966764047,[0 1],1003333444466336611445533885566558800881122443322221166882200777755776622772288770055111177118888304,1
894,39.814,1.5508897256653185,0.5639867966764047,[0 2],200445544335522330011115588116611777766778888663344228877336600556655771122114444774400338822226688346,2
895,43.943,1.5509323467335963,0.5639867966764047,[0 3],3002211331144334444662200886611882288555566551177774477552266007733557788770044225588332233724411001111245,2
896,52.946,1.550436955930526,0.5639867966764047,[0 4],400663366223322443311112255115500554488668888117788777744770011446611337733553300771166552222772266660033338286467080200571058561855,-1
897,39.365,1.5502390203614724,0.5639867966764047,[0 5],50044554411115577006666777711222266224444882233338888330000336633553377887722885522117755116611842,2
898,47.067,0.55166959380866,0.5639867966764047,[0 6],666888855220011118811226655005566332277660077772222555511558822887788445533447744330088000033554414886422431,1
899,41.756,1.5509918497311745,0.5639867966764047,[0 7],7003377885555333388005544884444772200222211881177666633661166552277332255775566004433550088774422445588340,2
900,40.008,0.5525828474697391,0.5639867966764047,[0 8],80055885522225544223333444411110011883366447755667777666633772200448866000022445511553322774466117711362,1
901,43.649,0.552893419301942,0.5639867966764047,[1 0],0118800448844442200223388331166662266447733777788555533557711775544660066774411221133665511443344022277668877024,1
902,44.834,1.5513688167185995,0.5639867966764047,[1 1],12266223366331155330066770077225577550011440088778844885544442288335588000033221100446611886666882207443388845,2
903,38.52,0.5518537183510224,0.5639867966764047,[1 2],211552288556666226600880011335500333388334411777744447788770044886611114455558888440022005533124,1
904,36.98,1.5506670849462683,0.5639867966764047,[1 3],3110088003388441144005544777788667766335566557722442222882200227733225522668811116666115555887755017705312,2
905,49.414,1.5512202793115908,0.5639867966764047,[1 4],411003344220077332222770066664477116633882288885588335555665500440000111177772211553366005511337788008866118577530317462687667,-1
906,48.344,1.550135148130488,0.5639867966764047,[1 5],5110088005588886600444466445577113388333377667733222277220022661144223366663311668811117788770000777755001188552477441,2
907,42.087,0.5521494124341958,0.5639867966764047,[1 6],611336644335555334400220044662222550077117777228877888800885544886677660033006666337744114455221116833384244,1
908,51.876,1.5511410449487146,0.5639867966764047,[1 7],7114422770000226644446600333366225577553355110088881188776633885522440044558866884433113377778822883677222611116125554477341805056,2
909,50.021,1.550604574907375,0.5639867966764047,[1 8],8113322338844882244114477337777000022007755336666555566005522664422883355115577225588003311227766221744334456886044608,2
910,47.75,0.552164613060021,0.5639867966764047,[2 0],022111133663355556644446600448811003388885522887777447722770055886666112244223333116677332227668844118800662400001177582,1
911,42.16,1.5504866797254722,0.5639867966764047,[2 1],1223311000088444433335522551188550044883366446688777766772200115566113388882288007788114477117733775533402,2
912,39.68,0.5514867648891426,0.5639867966764047,[2 2],2661144446666552288115577888844775511770044333300003388771100663355448866001133664400224422777744121,1
913,41.598,1.5511102015942877,0.5639867966764047,[2 3],333441144552211115533005500440077773388778888227722666688661166554477555588118844222200225122410066228363200083531,2
914,48.999,0.5535529427817382,0.5639867966764047,[2 4],444882255881155441100004466220066555533330077221166773388770011336611223344003355114433117755778844552088556666447777618,1
915,41.163,1.5507734162785682,0.5639867966764047,[2 5],5220055441111440000882233553311888833006666447777337788776622665511774488007711668844556677557722444855870,2
916,47.11,0.5522486486299317,0.5639867966764047,[2 6],6665522445500667777446644332200337700115511118833888844007722553366221144110055885544881122882277117758660044280,1
917,42.109,1.5510042090223628,0.5639867966764047,[2 7],7220011550077331100555566336622113377446644448855888844776611225511441188666688006600334422665544552222411,2
918,53.351,1.5509076305681433,0.5639867966764047,[2 8],8881122110077000055771177558822556666004444663344333311664488778855550033002222006622332266115533665544113355114455224680111087276777473,-1
919,52.981,0.5517987472597718,0.5639867966764047,[3 0],0335522660077557722221155117744006666443344228811888866338844550011668822778855887777112200447733776544883365556800225144144,1
920,37.237,0.5520765326785162,0.5639867966764047,[3 1],111777788334444771100881133228822770000224466336666886677662266007755774455885500448888061166418,1
921,38.352,1.5509056000014048,0.5639867966764047,[3 2],2335522115544114455888844777733007700008822776666110066226633338855667722550011660044002244442111771130364,2
922,45.48,0.552093777942232,0.5639867966764047,[3 3],32211552200118800008855884444224433117777006666557766773366228811445566882277554488771133551100441377240055007344702,1
923,44.759,1.5503936893029353,0.5639867966764047,[3 4],433006644660011110055665555442222118888332277772288771177338855116622002255881155224455008800774477666678226611340,2
924,38.335,0.5517621937573922,0.5639867966764047,[3 5],533885588118844445511334422110044002200337777226677666600112288775566883333224477880055550000888824111155257,1
925,50.219,0.5524807081921072,0.5639867966764047,[3 6],666883388556655008811110066332255221122004444334477775577887711440022884455446622772222661166005555117733113377007766723,1
926,34.431,1.5509258653848474,0.5639867966764047,[3 7],733222277662200666644004433002288668844887711885500551111554466557788221122553355223333670,2
927,40.22,0.5524962418243414,0.5639867966764047,[3 8],83300002222554444001188113377771177555522888866226644334488446611551111668822008855007700667722112277305,1
928,41.883,1.5495814849865481,0.5639867966764047,[4 0],0442233112255333377557700224411007711558833662288666688885511774477880011116644330033220066555566113355244,2
929,43.302,0.551797979059166,0.5639867966764047,[4 1],14422221166223366880033888866550055335511004444770077772277113344000022006600887744883377666677881566145,1
930,47.916,1.5503480380426051,0.5639867966764047,[4 2],22211440000662233661133556677005577331177554477888855887777118811110011668866663344882288446644112277225022032,2
931,41.655,0.5521256880165122,0.5639867966764047,[4 3],344666677335566558855000066441100777711118833882222002244226611557744440011337788887722880088116688663366204,1
932,36.757,0.5520204589334673,0.5639867966764047,[4 4],45522225588884411113388114400110033550088773377227766660066886655447777880077116633662266170,1
933,42.221,0.5519973838398474,0.5639867966764047,[4 5],54422770022007722888844885588118822668866115555111166556666336622110055001122553388003333006600008833523,1
934,37.735,0.5539062345176037,0.5639867966764047,[4 6],6442200112211550055665544006688881188778833117733332277667700886600002244111144884455222255110302853,1
936,40.509,0.5533963886054096,0.5639867966764047,[4 8],8883344003322221188116611008855550066224433557766777711447788005511553333113388223366000022886688744,1
937,45.832,0.5518922674517414,0.5639867966764047,[5 0],0551100777711112277666655333322004466334422118844888877556677880000117700225522331133557744003366226644773377254,1
938,50.649,0.5515883092899723,0.5639867966764047,[5 1],1554466114477666688442288773311336622778833005500002233771122448800445588886677007777226633881177560088222200110033441110674,1
939,44.699,0.5524162556572658,0.5639867966764047,[5 2],2550044888822447777333300003377444422118811115511222288661166884466226666443366776600663322331133445757001100578,1
940,45.602,1.5512651076844617,0.5639867966764047,[5 3],3334455226600662244003377557744770088886688112211113355884411007766550055666644880022332277225544446677336613138307851557177,-1
941,51.646,0.5514930720285821,0.5639867966764047,[5 4],45533111133004411666633668811880088550077771177883377000022227722667766220066005555225588886655661400144422124477433,1
942,41.503,0.5516352865086818,0.5639867966764047,[5 5],52288882233887777335544224433447700005566006666221166111100886644440077441177663366551144553373222255803,1
943,36.824,0.5519648484717667,0.5639867966764047,[5 6],65511668800114400883366334411884433220022228877227777557766110033885555447733774444226677800,1
944,46.776,1.5512798677291908,0.5639867966764047,[5 7],755447700440066660033336622443311225522111177778811888855116688667766330077338800555500883344664488227288722846501,2
945,36.057,1.5507129695122426,0.5639867966764047,[5 8],85511880011332233008822007733777722557744114444666655224477115533883311110055000066886620481128488,2
946,43.615,1.551354946725644,0.5639867966764047,[6 0],044440066222266113322331111555544550033884488880077887777112255667733552211666644110022001177665811842,2
947,36.095,1.549836363557234,0.5639867966764047,[6 1],111000088338844004422668822443322116633771155445555777766227744665566441133112222335511785,2
948,45.535,0.551472650262137,0.5639867966764047,[6 2],266887722000077778822111100556655554455004400884433557733337755338800331144447744113300228811224422225511871,1
949,39.252,1.550365400288422,0.5639867966764047,[6 3],366552233557777112211334466772200440011550033886688448888110077337766447755556611885544442288227788045,2
950,42.617,0.5521403101620952,0.5639867966764047,[6 4],466114477333311777788668800004488112200332222335522555500551188442288337766665577553366771111006304445544041,1
951,41.622,1.551246128664378,0.5639867966764047,[6 5],5226622553333228833448888444400887766770000771100115511441177338855774433777722336644227755666611331111202,2
952,42.825,1.550331730854445,0.5639867966764047,[6 6],6440000113344223322116611882200888855337744557777550055663388112244773333668866225522226655111144110022787,2
953,46.067,0.5520789571667898,0.5639867966764047,[6 7],76600004422441122117777005566223355448833118855888844337733001155222277220088665555007788226644774444666633445066102,1
954,49.119,1.550744485649905,0.5639867966764047,[6 8],8881133006633880011002211222233556677447777555544448833662244005577118822772266550044228322551144660033415527331766170,2
955,42.27,0.5516617572135185,0.5639867966764047,[7 0],07722002211331111223366667755008833555588668888446644441144225533771166554400330055660000662288133322687,1
956,47.814,0.5515895386322999,0.5639867966764047,[7 1],177444455115533330044220011880022885588772233666633226622557788114400884411000033446655554477775566443355006122221111638,1
957,47.135,1.5510487278684297,0.5639867966764047,[7 2],22200007744004422115511443311335577556633660011888822886666558833330033880066446688117777885733226622447700584,2
958,42.997,0.5517647140626448,0.5639867966764047,[7 3],30033770011772222113311662244440088666644887755885555446633338811005522665511445577118800007744334600268,1
959,41.776,0.5515441569621995,0.5639867966764047,[7 4],47733554400003333222200555522778822111133666611886688114488334444112244662288776600771100225588556088806,1
960,43.711,1.5510650551100227,0.5639867966764047,[7 5],511558811883377333311228844227766556644446622330088000022001177443388885544006666886600334411113355222211005555304,2
961,47.899,0.5520410472143377,0.5639867966764047,[7 6],6770088884433226644003333110022224411116688772255553355880055442200773300001133778833882277771122375500485577486,1
962,49.737,1.5512062638230482,0.5639867966764047,[7 7],711881177446666444488665588551100550000663344228833222233002255337722004477557733887705556611331122114433668888226622441111580,2
963,44.243,0.5518940017529685,0.5639867966764047,[7 8],877008800221166226611114488225577550044551133336633444422000033222288555588117777440011224477115526005544376,1
964,50.886,0.5521488336912447,0.5639867966764047,[8 0],08855110055777711330033331188886655667766225522224466444433220077001122660000223355338877884477555544550811441288283,1
965,50.036,0.5517551979728045,0.5639867966764047,[8 1],1880033445511550088553311442244332200222266447777336677665566882255554411775577110055227722330077000044001622166355833377478,1
966,50.934,1.5512267805237552,0.5639867966764047,[8 2],200221100118855772233335544004477774488113366665566773300558844112266114455228833443388770066880077555533776644431255062277160,2
967,49.347,1.550688169693353,0.5639867966764047,[8 3],3882200335500110055551111222288443344445566337777446677660066117722448877886666441166221144000022330084770073225522604,2
968,40.235,0.553112489057113,0.5639867966764047,[8 4],48833224400002233005555221155771177003311447788667766665566118822774433336644225511110044550016335533872,1
969,42.118,1.5507209997681413,0.5639867966764047,[8 5],5881111552222117777227744884455443333110033661166226666004400776688223322553344446633556655001144228888024,2
970,44.16,0.5516594851155276,0.5639867966764047,[8 6],688333377000077332222887766005522110011114466441155445577551166113366777744447722006622663388002277888822542,1
971,38.655,1.5507545680207846,0.5639867966764047,[8 7],78844445577335533334400770000551188111166112211556666006622552233003311337722443322227711777744110484246475850545514,-1
972,40.598,0.5519385951330629,0.5639867966764047,[8 8],8220033555522551111004444332211440077887733664466776622886666118855772233775533445544227700005488147,1
973,30.897,1.5510046837580869,0.5639867966764047,[0 0],0553311551133334444117744775577885588222200661166886677004400335544226622336633788,2
974,52.979,1.5512030110648642,0.5639867966764047,[0 1],10033113366880077778811663388774400222244446655445555225577660044773377553322334422118822662288551111556664333355886488320,2
975,39.026,1.5502376476057336,0.5639867966764047,[0 2],244004466111122225500553366443333115577117766772288887788000033223388444455558855663344114477773377516,2
976,47.245,0.5521445533120575,0.5639867966764047,[0 3],30022112244443311113333886600447788887766772266551155554488005577441166668855883355332288118822337700884366225566371,1
977,50.779,1.5508688809816253,0.5639867966764047,[0 4],4001155442222551111223333553344446600885566888866773377772277110066443388331177881188775577630022116200550002484823680585232131455,-1
978,53.526,0.5518297021103797,0.5639867966764047,[0 5],5001155333377331111220066667766558866888822227744224444881188003344007700221133004466223322557755664433510084777721778166100,1
979,42.804,1.551007903133267,0.5639867966764047,[0 6],600116611555500445533334466444422223322118866888877117722778800775577448822558844335522883366556622073,2
980,43.601,0.5518394295826478,0.5639867966764047,[0 7],777111155556655336611330011662200224433772277888844448822663344008855222233225500446677331100664477441144521,1
981,41.511,0.5521243842065726,0.5639867966764047,[0 8],80055333366886633116611551188444400443377552277222244776677442233228822110033441144555544666601226622025,1
982,43.7,1.5505470961141616,0.5639867966764047,[1 0],011223322550033888800775588777711668844554433666655226644662222442200228833331144778811885577005555337733556480400,2
983,49.515,0.5514945917074049,0.5639867966764047,[1 1],133003311445544448855008888005533222244662266661177776677337755774433886633668822116655112288335522333342006045881188456,1
984,42.902,1.5512661886672532,0.5639867966764047,[1 2],211772233773333554444550022005577114488008888446688776611662266664433442288336677886633227777552133010,2
985,43.811,0.5517501205788118,0.5639867966764047,[1 3],3112222553355554422441166336677664477770077884488006688110033885500220044443344557755223333774466558833014155618,1
986,42.295,0.5516735058682005,0.5639867966764047,[1 4],41133003355445500002222338811662288558844663377776677005522666688774422001177880077553344333311556655104,1
987,41.775,0.5519977604149209,0.5639867966764047,[1 5],55577774444881144222211770055000088223388330066663377665566443366007788441188668800224455110044003622801,1
988,35.791,0.5522891447449179,0.5639867966764047,[1 6],61155004422775566007744771122006644552222333344883366885533008822880000224411114464457777081,1
989,45.68,1.5511758486711187,0.5639867966764047,[1 7],7112200333355332277006622666655110077554433444488884455557733777788776688667722882222330055880000113311114833885500218,2
990,54.846,0.5517868909222793,0.5639867966764047,[1 8],81133882233442244441100008866332277006666777766555500557755443311228888440011447744664455835533003111778711552266848222116622502,1
991,39.744,1.5507917726902682,0.5639867966764047,[2 0],0003355113344446622550066112266338811774488557777884455330022883322447766005522771144111155554211001165856,2
992,50.285,0.551976711786994,0.5639867966764047,[2 1],122550055113333006666224411003344448866558888337788777755220022668811770077228800114433663322227744773766446600884188271,1
993,35.462,0.5518139847698597,0.5639867966764047,[2 2],24411117700771155005522665566664400444488663322888833773300338855114433116688113344667766125,1
994,46.463,1.5505729828263757,0.5639867966764047,[2 3],3225533660055662200007755777766888811883311117744004444886655551155001100880022112222772244552288773355842063003544641,2
995,55.364,1.5504023751173797,0.5639867966764047,[2 4],4443333777755440011110022115533667766660055223322888855884488006688334411331188222200774422556033881122657788687711635511772274704,2
996,43.76,1.5510058890759795,0.5639867966764047,[2 5],52200447766114400667777116633773344330011885555888822112288665500332277226666883366444488775533554411007744200,2
997,36.932,1.5513815060758185,0.5639867966764047,[2 6],622004411006644440055663311555533223333557766887733660077775511778800008844771188552833874,2
998,39.48,0.5517304449229891,0.5639867966764047,[2 7],7220077443344440000333355557755221144881188885566336666112266770011778822880055006622332255115422241,1
999,49.426,1.550904520543658,0.5639867966764047,[2 8],822118811664444885511336666004433553344772200007777550066770022552244661100887766883388445588633324271738040418855545657,-1
1000,39.142,1.550869967353777,0.5639867966764047,[3 0],0334477442277662233112288884466001188770066552255115577556611332244550044114488222200221111686000877722605,2
1001,43.951,0.5516438863022006,0.5639867966764047,[3 1],13366220066001144333388881111885555004422445566778877772277552266440077665577446611668822115544830343532127110177370,1
1002,44.218,0.5517509960382003,0.5639867966764047,[3 2],222773377555522445544331155881177888844110022666677006600334477664400882288556622000011221144661111318500542,1
1003,39.244,0.55163293429154,0.5639867966764047,[3 3],344553355001100441188448811228822220077336666557766777788770000330055225544771144446622668155523,1
1004,53.281,0.5516108205338924,0.5639867966764047,[3 4],43355664477115577440077661133660000558800881188882222553311224488666677884466226655550022006633845544227722337700110044432283068,1
1005,39.793,0.5516555360379615,0.5639867966764047,[3 5],5332266224455441111667777440022005500118888337788666611551144880088112222776655556644333344225588410,1
1006,53.062,1.5504572237672556,0.5639867966764047,[3 6],63311558888551188666600330011002255224444228844777755771177662200441166881133223377338833334266555566482277007122267800854,2
1007,47.406,1.5509674823235051,0.5639867966764047,[3 7],73366776688885577553344114455111166448800008822002222330055221177444422443355554400663311332288660044666622665588310031284,2
1008,43.341,1.550065031697279,0.5639867966764047,[3 8],88822224444334466552211116677558866117733771100550000223322556644880088770033554400115511330077883333157777481720406857684,-1
1009,40.475,1.5506934803603143,0.5639867966764047,[4 0],0441133002288882233110033337777227755114455556677668855884488005544770077442211771166665522662200001122464,2
1010,47.609,0.5518831574961661,0.5639867966764047,[4 1],1440033222233111155005533557711666633004466772277886688887755882200884422883377662255665522110022661177774066080,1
1011,46.446,1.5498572354314801,0.5639867966764047,[4 2],244553333661155006600221122663300885511448888337788777755774411662200117711005566884433113344447766718822555544023,2
1012,42.469,1.5509188799504516,0.5639867966764047,[4 3],3441155112233888844008800335500221188666622556600777766775533117722446644774455771144883300558811116688254,2
1013,42.023,0.5515134452084612,0.5639867966764047,[4 4],47755557700441111333311223366002200552266667733887788881144885500662244001188663322225566553300003100872,1
1014,47.328,1.549810818787356,0.5639867966764047,[4 5],544222200330088885533558811113322446600661166777788773311886666556622776644774411225522114400226100501752328720471700700,-1
1015,46.032,0.5529987433578223,0.5639867966764047,[4 6],644227711223311666633774455552211003300770055884488885577886600118800441155333322002255443366772266222244006654476617500,1
1016,45.499,1.5512858692071971,0.5639867966764047,[4 7],74433773355000055770066665533114411661188772222448822888811227755220033664455554466778844442255883388668804076347133323077,-1
1017,44.791,1.5493082928901956,0.5639867966764047,[4 8],844006611332266003311222288886644117777337755552255447711883300550011110022115577880044558855336666882277223355144,2
1018,45.461,1.5471284314318015,0.5639867966764047,[5 0],05522444400333322006666448866885577227777331177111166118888445533002288770077443344113377883366556634210000414,2
1019,37.066,0.5530492166698001,0.5639867966764047,[5 1],11133002200553388228811445588443344007744777722668866667766331155554444224466557733222277108,1
1020,38.32,1.5506063331110849,0.5639867966764047,[5 2],222115588117777887711114488004422332266006644335500336677334400884477661100002277225544557755113377020,2
1021,42.862,0.5522374395579286,0.5639867966764047,[5 3],3336666007755883388881100117777661155004433444488224422225522770066880033005555771144551111337733556655426642132,1
1022,41.227,0.5518062024383885,0.5639867966764047,[5 4],455333366002200662222444411116633770077117755558888448833226688550055225566442211001122777722331155113355765,1
1023,46.696,1.5489086284543052,0.5639867966764047,[5 5],5440055220033223344331100888811441122666688667766557700772211773377775511556611880000660022885588227716346422225474844,2
1024,51.515,1.5486705675356764,0.5639867966764047,[5 6],6552211664411333322443311448888226688550088000022777700776633775511884444228811004466222233447744054451220833666677215,2
1025,41.611,0.5524414873907209,0.5639867966764047,[5 7],7551111222266664477662200001144004433553333777788448855888833115500668822555522336633880033246655644,1
1026,50.501,0.5532130572096737,0.5639867966764047,[5 8],888224433445500002233112266885577110077886633664477335522001166551155554488777744114400330055338844425568004757013322711,1
1027,42.999,0.5525277983780791,0.5639867966764047,[6 0],0661111552233444422110033668888224455338800554477337777885577220011666622225588118877551122884433555500007700426,1
1028,48.132,1.5498558732392478,0.5639867966764047,[6 1],166333322118888228855114455552277443344667777330077000066220088115544005500222233772266886600444422571177665877824,2
1029,42.695,1.5509908189281694,0.5639867966764047,[6 2],26677332211330000771122334477446611554455005555881188887700664488002200116688331107552222885566336652777788682,2
1030,43.177,0.5542830020978242,0.5639867966764047,[6 3],3668888113322112255224444558833114466005500447700777722771100885533006666448822665577661155442288040677887735155,1
1031,47.862,0.5531598352590041,0.5639867966764047,[6 4],46600440011113333770077775577447788773388665555335588881122666688332222551155223311885544114433445508444422117483620,1
1032,32.451,1.5496247600740485,0.5639867966764047,[6 5],566005500111100221144667777224455774422887788883388227755880044448844003344330066661166386,2
1033,43.373,0.5516255132272205,0.5639867966764047,[6 6],600772200888822227788550055667733553333118833880033771133001111777700006633661100441166447766221144443344684,1
1034,49.537,0.5530826075904546,0.5639867966764047,[6 7],76633330000557733550022221155334466117788448888114422006644001133111122551166227711886666083388558877775522882411068,1
1035,39.716,0.5527237267170029,0.5639867966764047,[6 8],888225522336655777788337755662211881111335500007744004433442266005544446666330066112288667766438,1
1036,41.894,1.5499535407573493,0.5639867966764047,[7 0],0773344004466333366772266111122445522555500008811888866553388443377557777115566882211776622760011405311606,2
1037,41.041,0.5521826518370114,0.5639867966764047,[7 1],177220011330088332222336688116666550055885577442244441122667777887766448866004455110033556633775555333388411,1
1038,37.735,0.5520479223794119,0.5639867966764047,[7 2],277882211886677665588551122331111445533334444000066003355220044336611005500222255662288007700124,1
1039,48.272,0.5516319200373792,0.5639867966764047,[7 3],377111122335555441177001144442255000033660088778888666622774455882266338800557755110022885522440044830075616533332200613,1
1040,40.87,1.5503152825551514,0.5639867966764047,[7 4],4442222777711223311332244551155336666448855006600008888778800116655558833441144662266881177228822557755602,2
1041,42.364,1.550653726525812,0.5639867966764047,[7 5],5772200552288008888221177661166551133330066448844443344003311227788666677445555002222553355447700442244115581114711823107377,-1
1042,38.04,1.5508988156231616,0.5639867966764047,[7 6],67711330033556611115577006622223322888855008811447744660044337733338800005555448822112244225511044,2
1043,37.894,1.5506761240855143,0.5639867966764047,[7 7],766448888334455885555667733336622228844442233111100002200553355117722665500666611227700332255224155718,2
1044,36.63,0.5525398741189494,0.5639867966764047,[7 8],8881177114444880044006666110077663333885533225522442211554411331188223355116600557733777081112643062,1
1045,42.997,0.5545695734977731,0.5639867966764047,[8 0],0005555666644661155771144448888770011778833443333220022221166227755882288660088447744111122663366581,1
1046,50.828,0.5517381225368994,0.5639867966764047,[8 1],1886666000011555500553333114488002244223366557744772277887711228855225544443344667700332200664400888843004222662213882588335,1
1047,41.911,0.5522832438059295,0.5639867966764047,[8 2],2880022003300113311552244884444553355771177776611666644667744334422665566332222338811110055008544758,1
1048,47.018,1.5500317645202049,0.5639867966764047,[8 3],33300555588003366007788227722665511667711221155446644448844117733220022338866110011114400442222557777452246662355337755013,2
1050,45.491,0.5522893456563017,0.5639867966764047,[8 5],588666633554433440000668811116600112255332222441177007777338877552266447744665511448800550088883333002200355,1
1051,45.657,0.5529493042306387,0.5639867966764047,[8 6],68833664433222244223377774477881166111122551100555500007700220088445566558822113333441144663355331188038855448888730,1
1052,47.892,1.5493960386667385,0.5639867966764047,[8 7],7880000444433003355557733117755111188442200668822666622224477661122110077008866558888556677774466445544083322333385060,2
1053,55.122,0.5519715732845699,0.5639867966764047,[8 8],811441100440088330033887733554455002222557711776622666655334433112277775566116600668822111154772288001188567700005444884466420077478,1
1054,49.995,0.5516744879546331,0.5639867966764047,[0 0],0117777551144557722224411004466556666333322338822888877003355448811660088555588443344774422118866771155027766111255220644062,1
1055,45.444,0.5521960893449611,0.5639867966764047,[0 1],100771122447766442266116677228844888800337733335533885555005544662211114444556688223366332200443310666600200,1
1056,35.4,1.5503619816274088,0.5639867966764047,[0 2],20055224477444466777788661188882211116655883300335533117700448844226633441133227722355,2
1057,41.965,1.5498256001426145,0.5639867966764047,[0 3],30055441144553311222233885500447788887711556677226688661133225522880088227766664466558844443344800,2
1058,45.929,1.5502324693620615,0.5639867966764047,[0 4],40066115566551100117777554477443311222233663388668888227700334422558877880055332266445522441144481133771111650,2
1059,36.766,1.5488106070336103,0.5639867966764047,[0 5],50033223311115555441188442244660088883366662266777722771177334455880011337700002211661122220066544,2
1060,40.959,1.5502018663639336,0.5639867966764047,[0 6],60055553311663333223344554422221111440088668844778855777722882244443300226644665566227711770522048,2
1061,47.47,1.5504752213594033,0.5639867966764047,[0 7],70022772244771133114444223300336666116655553388668888558844115577774400663344337766778800112222117566000044683,2
1062,45.918,0.5524140925902975,0.5639867966764047,[0 8],8001133332222111155556666002288885511772244447733774466335577886644004488775533006611223388110055225508226622084,1
1063,52.353,0.5525667725191438,0.5639867966764047,[1 0],011225500224455444433226633116666777755778888008833887733661144220055335555117766446688222288118866221156000064003300434,1
1064,41.391,0.5523726396650521,0.5639867966764047,[1 1],144004466005566222255113300334433118811771155000088002211668866557755553322001122885588223722478,1
1065,38.822,1.5499601626045347,0.5639867966764047,[1 2],21144227777444400007700662266556644333355113377885588880022336688220055331177330011555577663344546,2
1066,33.993,0.5549645512434356,0.5639867966764047,[1 3],3115533222255224433005566440044660011777722888866778877668822114444880000885555883388147,1
1067,43.49,1.5504238092660587,0.5639867966764047,[1 4],411554466660066550088881100443333882255332222778877773355117722440022662211337700771288336688001577542,2
1068,41.706,0.5523141412921339,0.5639867966764047,[1 5],5116600552266220000777722446644117733335544330088228866883388774455557700337766771122778800666144023,1
1069,47.73,1.5509576942252423,0.5639867966764047,[1 6],611007777660033337733550044112244226655554477883388886688223366771177227700008844664488111144557200605588756188015,2
1070,56.418,0.5519256696307893,0.5639867966764047,[1 7],711444455002277556622440066003333225588778811886633112200115544222288883344330000884477774411007766667733516683665611337700538231126,1
1071,44.858,0.5519121739111679,0.5639867966764047,[1 8],81155553333777788558844552211003344440044227700662266663322001177668833007722225500554411443366773122423,1
1072,42.019,0.5525023279735136,0.5639867966764047,[2 0],022550055773300337755112211441177663344446666886655884488778833227700115544774400880066007722882222333388511,1
1073,46.577,0.5518909002654172,0.5639867966764047,[2 1],1226611556677775577888855887733118800881177007711001166884400006600220033004488223344664422224444337722774477666,1
