iteration,duration,loss,accuracy,start,game,winner
1519,83.873,0.6559891191763179,0.46352012748036575,[6, 6],60033882277114455330055117744883366880022443322221166334444664477550044115577776655558811335544007733778855601,2
1520,83.478,0.8909205618714454,0.48178851917896576,[6, 7],77700558844223366111100332288883377554466224411550077443388008866445555773311447711334400420066660011656,1
1521,93.478,0.6437788629935296,0.45219486284478505,[6, 8],800445522558877223311663377441100885511443333660022771188224422664466553322006610334488886677662288335540557733081,2
1522,86.825,1.2026452480909815,0.47981560875668705,[7, 0],0881133224466554455667788003311228866227711004400220055226688887777223366663377334477664411775488574166011188314,1
1523,77.392,1.2191091248324468,0.5020108510073226,[7, 1],111330044668822555500772288663344884400667755224433558811880033223366660000116611002211777788887222762201564,1
1524,83.249,0.7604315520101951,0.5305232006677543,[7, 2],2220011445511006677558866338844335522337744881166000077773366556611778822550022111188880088771400344,1
1525,71.092,0.9592688461911123,0.5490382061691391,[7, 3],3115544882200221166883366775533778866440055112244550088556611338844776666227711777466052,1
1526,96.04,0.9478624187576176,0.5235421330196912,[7, 4],488001144332277883366556622005511884400773311224466002233003355338855000066333377555588666688222266776641552288104,2
1527,84.649,0.8770482259661908,0.5491709982167925,[7, 5],511113322666644448800770055883311228866552233440022771144330011778822555577447766772244220066888855660088141,1
1528,86.785,1.4339304250987885,0.539932465758622,[7, 6],633002211118888556622007744445533117700332266554488664411001122223333773355000088775577225514228822478,2
1529,85.489,0.6246037395025047,0.5463444246310278,[7, 7],70022115533226600883344558844116677443388557766220011114477118888110033335544228822223311330055112611700,1
1530,92.964,0.8412553162560819,0.5606100846075046,[7, 8],8221155335566441100884477662233000022663377445511661188117777006677338833668888004488665544005577555582771244642,1
1531,76.308,0.7502861976926793,0.5630382820503093,[8, 0],0223366551133772244887766005544110011556633227744222200444400884466228855000033006688335555333311116811488821707,1
1532,70.576,0.6123004480654658,0.5633797473157036,[8, 1],1550077336611330044442277228866225533441166887755556644666633880022000033226677660066582,1
1533,87.237,0.5647061421097339,0.5634176879007474,[8, 2],2006633441111775500554488332277665588114477336622330077443333888855668866116600446644551155228844003311335533766,1
1534,86.744,0.5736350048157982,0.5636263611184884,[8, 3],344002211446611880055225577667733551133884433663322887777558855668888111166220011772266007700006655003100412,1
1535,84.648,0.6311288470520466,0.5639488560913609,[8, 4],40022553377116666445522883300770055882211331177667733332266885544660000444422224488880011886612008875750,1
1536,75.064,1.4606157340052874,0.5635884205334446,[8, 5],50011226644223311447766773355880066220033777700222211666633444433882255228833008888665514005533248,2
1537,93.789,1.496718970198532,0.5633607770231817,[8, 6],600117722448833113344550022776655447711223388556633770077774411004400887755778844664444321144220032225555881155266,2
1538,77.986,1.360217287182733,0.5625640247372614,[8, 7],70088553311442200666677225544336611550077882244113333556644771111221177338811880044002277445511032,2
1539,88.196,0.606694695041293,0.5625260841522176,[8, 8],8117744006644663322115577552233000088771144884433331100116622002222770077335544555566113344712244203384465533766,1
1540,84.682,0.5804739273398243,0.5629244602951777,[0, 0],07722113355446688441188336677550022882277445511666633330044001177776611115566558811222266444477110866080,1
1541,80.023,0.5716782385682663,0.5630572523428311,[0, 1],10077446688224422665533557733003333778811115544886622552200441188556633445511771144772288332233887755080,1
1542,105.015,1.535238205902677,0.5627347573699586,[0, 2],2331177552200888855664477441133557733886622112266887711661111000011550077006633445511446677222244442277803364333255554280458180553,-1
1543,66.892,0.5811238843616615,0.5629624008802215,[0, 3],3551166887733227711445522884466007700886622338800006655666644882200442211112222550022676,1
1544,78.822,1.4550558076788391,0.5626778464923929,[0, 4],455771188226633228855440066117777338833116622005533552211110077558811222244666600887788884477444488014,2
1545,88.311,0.6121662320799617,0.5630762226353531,[0, 5],566883311776644772255441188227733000022445533446600771100448800887788558866335577770033721166550066662233213,1
1546,97.998,1.4761616629498437,0.5626209356148272,[0, 6],62255774433008866331111882244553322770011778855446677551144776666442222002288773344884444136688883377255400571,2
1547,95.81,1.4877904195880522,0.5621277080092575,[0, 7],788552211006633881177664444224433551133225577446600882222773377558888777711448866772288331166226688440155534611820,2
1548,91.265,1.2795439982886512,0.555222521531282,[0, 8],8112277444466113366553322558877005522886600226666880066778888551111664455557755447711537777335188441144334400003300472,2
1549,93.232,0.6898537245275008,0.5614447774784688,[1, 0],05544662288663388227733775500441111660088558811223322661144336688442211777711587766664488331184007700220066772222430,1
1550,71.115,0.6370212142578007,0.5630572523428311,[1, 1],12288446666553344220000777733885511554488778866001133668811447722224400664455774433337766708,1
1551,94.083,1.187157641154405,0.5482983647607846,[1, 2],2550066334411884422775577336600881133556677448833002222445522115511665555886666880055331111772288776611020855437783262,2
1552,95.559,0.7750659139129837,0.5258565087073642,[1, 3],344558822550077442288663377112200666611883388447766005522331155554411114400222244443333004464885511773360335533280,2
1553,110.873,1.465071497013891,0.5216451037675001,[1, 4],48833220055661177664477882255331188003300441133335511115544337711666677774455775522881122336622665555886684640102173244470507222,-1
1554,82.405,0.865826915432245,0.5449595932769283,[1, 5],58844337722003366004455668877110022778866550011332266441188331111770055447777330077448800014442333385352,1
1555,71.382,0.7743279937385794,0.5546344424631028,[1, 6],6440055003377228844336611778822554477110066332244558888770088002266556600446622331111551133335533866,1
1556,86.85,0.7158024872817982,0.561805213036385,[1, 7],733660022442288445511887755003333006644882255776611668855552211332200888800441111444433447711222277440811546,1
1557,98.302,1.527209432601163,0.5613119854308154,[1, 8],88800226600554433663355772277114488551177332211000033008833338877778866774466882255666644440066558842337240481313450535552,-1
1558,100.136,0.6413970468281196,0.562658876199871,[2, 0],05511884400662277336688115544777722330044556611338866001111221144117744442288222245335577110077887700888800225261683377633323185,1
1559,77.879,1.3473304715309287,0.5609894904579429,[2, 1],1883377446666330088554400225577114488117722004433553311005566228888665522445511334422778822364,2
1560,91.917,1.3615907323045227,0.5542740069051865,[2, 2],2660011335544887788447711663377551100002288556644667733336622332211777766886611880033881111220045007700852,2
1561,75.546,1.2310014257979593,0.5389460105474826,[2, 3],344118866110077557766005588442255338822771133006622447700440033551155000011117733114488885555444463732,2
1562,92.197,0.729648668168906,0.551618165952119,[2, 4],455337766440066882277110055118833004433228866774411555566111144223311220033554488447788002211777700773344650,1
1563,101.735,0.6522315611491362,0.5577266001441742,[2, 5],51133880011445577006677332288556633448822444477110022668811554466664433665555330033552233331044005588772224278866137,1
1564,108.274,1.340239842086873,0.5423796334939485,[2, 6],6445533005588117744668800337711220044228888556677331155224477227766555500663333551188338866008844336611666624882015740078702004144,2
1565,87.192,1.2463512905162142,0.5153090260651819,[2, 7],7336688000088445555114422661133774433117788662200553333223344446644885566772211660022228822550011003700483,2
1566,96.825,1.4500325454150647,0.5105664529347043,[2, 8],8116655770055440044773388331122666677448822552277884411118866113355888800110066008855330033446624443028751566845426364,-1
1567,80.328,0.9040203638265185,0.4639185036233259,[3, 0],022554411664488556677001122773388335500772288661144224433444455778888223322008877775588000044771467636,2
1568,79.457,0.8759488740735569,0.5253822513943165,[3, 1],144008877224455116633885566770022557788662200441122883366553344884433775555447744660077333300332800006664244,1
1569,88.308,1.1175640846048986,0.46295101870470845,[3, 2],288554411773300660088227744556611226633118800775522111100114400220033443388116688886622224488776677884466447777104,2
1570,73.737,0.9845447682653043,0.5273551618165953,[3, 3],322771100882255556644886600441177558800663344226611118844776622223377773311445577003355336055124,1
1571,102.201,1.4341587755461906,0.5295367454566149,[3, 4],455220044886677113300885566117722774433112266884422221166223322881111001188006655007766663388778888225535557707360245114755458776415,-1
1572,84.648,1.437095391341027,0.5290814584360891,[3, 5],51133224488116655000088774477660022886677115522001100666611880044664411770077888833663333112444005433042686245,-1
1573,87.453,0.7840801279292222,0.5476154342299958,[3, 6],6445511008888662233772244770055001166557711883388111122880077776666006611444400220044225522775555343267300031317,1
1574,86.469,0.8842286854984113,0.5241871229654361,[3, 7],744002288660055661122114488773355336622551177884477775544555588552244115500442266663322008803116688230,2
1575,83.671,0.836255665767385,0.4715825018021778,[3, 8],85522446677661177000044331155882266334400660077880088886688773355002211225555118833336655337777223300332566284,2
1576,90.814,0.9811306398613624,0.5264635580680654,[4, 0],022338866551122113377776600885544664488007755332244115577443344770033330044228888118822667788771177220066883311116611400,1
1577,77.726,0.779094290284205,0.5389080699624388,[4, 1],1220033007788553366661188775522443322664455117722331155881111000011665544008800442288884488662688360,1
1578,107.232,0.8721903617800316,0.48634138938422433,[4, 2],25511887733440066332277005588116644776600223355336666554488884444552288550088222211443388331100441155557722000033001122446077778862674,2
1579,86.22,0.7060207521368337,0.4652084835148158,[4, 3],38800665577224400221188771133556644775588661122003333111155448888553300442288226666884444552277773322336633400,2
1580,68.989,0.9807660876706867,0.5161247486436241,[4, 4],422887733110055662266558800771133225555772277000066660033886644333344663300440011668821448844715,1
1581,106.295,1.4624081586392985,0.5248131426186592,[4, 5],51100663322558844771122778800331133552266660088774466886677773388330077553333772233442244885544441155682287640202116702211141817,-1
1582,71.028,1.0968488767819642,0.4931137838145464,[4, 6],62211007733883355775566448822220011778800331144553322777744770000442266118888441244305,2
1583,80.178,0.636242310804847,0.4817316083014,[4, 7],755221133550033664400887788663322441166001111774455112288110044666688882277667777006611880050773377214,2
1584,88.169,1.1816885763440192,0.5236180141897788,[4, 8],822556611333311440088770077226655338855227711668844445544664422881111558100002244332222335570551046663366206670330603734,1
1585,76.212,1.5069819373411613,0.5209811435292332,[5, 0],0664433778844118822660011773322553388114477552244554466777744888855883311336622116611220022280040708111500030510,-1
1586,93.027,0.8079301635857445,0.5446370983040558,[5, 1],1447733662200882288553344001177006666331122554411887766883377880000771155227722224422357755664466721100443884844,1
1587,76.974,0.8944258059885025,0.5180786887733809,[5, 2],28877006633334400447711115566227722225588220022116644660011331144554444110000336611880088112433205,2
1588,81.087,0.8106005390153128,0.5385855749895664,[5, 3],3224488112277776600880066554411338844775511002266334466115588552200116666887711117700007733778211450,1
1589,80.765,0.6700119495320579,0.5327806654778616,[5, 4],488220033112277887711660055336688443344776655002211886644440044552288338811557744223333000077001244151,2
1590,83.754,1.0295169013904737,0.49823576279546233,[5, 5],52233770088441122446666113388667722000011445533448877881111002222116655007711777766332255662277444433336644704,2
1591,91.541,0.9734294879740483,0.535702090526236,[5, 6],60011883344332288447755776622110000335588004466442200773311668822226611227700888866771144887744005244185,1
1592,87.858,0.8919855080361627,0.5476913154000834,[5, 7],733440066881177882222661155004433330055224488771166774422001188885555884444772233553322554455128833880088664,1
1593,81.601,0.7593782529593185,0.5562089767424213,[5, 8],80011336644332244112277556677887700330022114488557766006688440055550044551188228888333344220077337777254,1
1594,92.59,1.5175294672640622,0.5552604621163258,[6, 0],0223388775555444411001177662288667733448833008811225522447700777744003377111133663311885500005588884333261166668577264561453781551,-1
1595,89.11,0.6824923927884523,0.5590545206207079,[6, 1],1224400773333555588008877226644114422776600118833666688882233885522551155445500004488110033111177402777113377084,1
1596,81.033,0.6485265890848988,0.5620707971316917,[6, 2],24488777711883333665500115533220044002288114455661100888822557755558866444477223344660055126677668800363,1
1597,92.703,1.1606944554772716,0.5463254543385059,[6, 3],311774422008866558833775511444400225522770011335544778844118811666600338855556644882244330000446222621058733360788,2
1598,81.251,1.4654526042479699,0.5454717911750199,[6, 4],433112255228800114477667755885566003388224411668844666633442277887722665500005533002217774488851717370555457,-1
1600,71.394,0.9917464407248063,0.5303334977425352,[6, 6],6441155773300884422223311220077558866880044774466000022777700111177228822553344332211445544036,2
1601,74.801,0.7118373469196007,0.5394582084455742,[6, 7],777118844226655440033885500112233553344888833110077557700005555224444111166115566336666006622002222773300428,1
1602,81.557,1.1455669447756327,0.5169215009295444,[6, 8],833112255440077447755006611882233448855227711773355553366446666000055663388441166222288881133221111544,2
1603,85.914,0.837045653133276,0.4638426224532382,[7, 0],0221144883344551166335566887722007711338855224433660044226677330066446655447755882277444411555574017228410,2
1604,91.572,1.441513362460765,0.4875744583981485,[7, 1],11144223366002255664488558800773300884477881133557744662244006677000011777722003377661100441166882222621154483333418,1
1605,88.504,1.3789444159627566,0.5104146905945289,[7, 2],2665500884400113311223355774488660033882211554477663377551111006622224422881177114433005800444466667701883322573,1
1606,95.379,1.4638803510178886,0.5179269264332056,[7, 3],3226600882211443311770055556688444466552288113300771155000022776633886666445533334488558882442255154403647782341202277727475,-1
1607,94.379,0.6594298825609606,0.47291042227871155,[7, 4],4226655003366118888771144552233002255440066331177558811551133332288222277338800005533446688447700885555778866224444135,2
1608,108.136,1.5245191180613302,0.4797207572940775,[7, 5],50022883300115544662211887744116633334400556688227777007722224455111144771133555533110033885588117444884430057674212526561646066,-1
1609,79.321,1.293768933166158,0.5143036005615207,[7, 6],688223333441188000022775566554400117722116633885522226611113311443300886600444422567711224811506,1
1610,87.846,0.7633333388763169,0.5405205448268012,[7, 7],72266440011333355668822885544115533110077004466222277550000887788005588883300665555118811114477337760338864557433644,1
1611,82.934,1.1103842119765086,0.5030731873885496,[7, 8],88822003344667755661155330011442255110066448833772277445500555522335588557766660022226633665866280,2
1612,66.224,0.7723928825100663,0.4634632166028,[8, 0],0332211664444555511336677772288882233770055001144224488338866000066556666110077162222552270804,2
1613,106.667,0.6048465695350339,0.4488750616534507,[8, 1],133007755441166882266335522004477331144006677442233338833777722778888008855887766553366228845005555771177003866415566001022466,2
1614,92.215,0.567222080300559,0.446048488067686,[8, 2],24411337722664477003366885500115511663344005577887755446600006666111188444433220044223357114488110072567311730,2
1615,94.261,1.28643531664774,0.5058238798042266,[8, 3],32211664455220055443300776688117722660033775533441188004477771111555577885511228844442255066622773333887744665566714,1
1616,92.774,1.5157035547748487,0.5103008688393975,[8, 4],477331166556611008822335500227744880033772244662222660000666688332211333388112255115522007777117766775341878636470281114,-1
1617,90.726,1.1091112305640887,0.5457563455628486,[8, 5],5441177663333002244665588001188773311662233222277553355552266004400556644772288667777006688221422544377483366184,1
1618,72.94,0.7781169475030291,0.5282657358576469,[8, 6],6445577002222111133883366007755446611442255008877334400443311552200667722885533005555668888124,2
1620,74.867,0.8418781254130071,0.4861706567515271,[8, 8],8005533116622441177003355664455772222776611443344008811882266777733221111551133007711006666000044774466350,2
1621,77.625,1.4547831364716688,0.49726827787684486,[0, 0],066113388882244227733555544667722881166447755001100222255887788332266223366884433774444080206063333465313066,-1
1622,79.327,0.8098861796084885,0.536517813104678,[0, 1],1335588662266554488007744773311225511446633770022881100888822117777552233336600556666115533227422044,1
1623,96.204,1.455778892351362,0.5414311188678529,[0, 2],2334466778811551188335500662244772288001166330055337755221144442222008822666688884400004411110033117616036333886858732454843,-1
1624,93.172,0.7460143875349191,0.4940812687331639,[0, 3],31122884477443355002255668866117711006655772233445555115522000088338800777766660011336644004422224411881111667888548824644,2
1625,89.546,1.3362117467562942,0.522745380733771,[0, 4],42277114488003355116633225577668822883344558888778855665533661111550000886677552222118840555200223622406,1
1626,98.553,0.8029135707429078,0.453693515954016,[0, 5],51144778866223300445588117733661122228877556633440066444433888800111100007766665522668855771155554422116677024488227188320,2
1627,91.063,1.510207565410578,0.45997268277876846,[0, 6],64411223311778855332277448866550077558811443300226611666677772244442222000088225566003333557718001633640,1
1628,95.315,1.1587119724118682,0.5280570626399059,[0, 7],711443388668855003377556611224422557788220066331166440088111188887744776666773333555533662288441177222236046585227445154,1
1629,90.862,0.8603083215712366,0.5455476723451076,[0, 8],87766221133118844772266554400335500664455558833661177332200775577778866337711667744448888556688222233881122880433034,1
1630,89.125,1.2639412168332218,0.5373714762681641,[1, 0],02233558866777722444400118855663333881122550077446688003344551177664411660055227788448888220066226611113544722,2
1631,78.79,0.8591768774534398,0.5111924725879273,[1, 1],155880077334466226644552288770088440033336688553377772277660000112255443388118888222200555500223422144,2
1632,85.839,0.7804986924914649,0.47592669878969535,[1, 2],200773366880022444455551188667777663300335588221144006611004433442255333377885544666655000088338877001266223323184,2
1633,100.598,0.7237152946021878,0.4158288120802823,[1, 3],32244880055667766557733110088442266115500228833774455334466664400668866220011114411881122221166344438778477555522551177104,2
1634,77.794,1.2549708812675253,0.46515157263725004,[1, 4],4332277550000665566883377881100442266115588773344772222445511884411771133003333660055225577774444023,1
1635,69.126,1.1760883670397762,0.49880487157111963,[1, 5],5002288775533667744220088331166443344778866112277332233551144554400555522556211118811030,1
1636,102.338,0.6737006383335422,0.4724930758432295,[1, 6],6552277334400008833226677558811442200443311778855662288448888771155777700113333880077447726668866111055160033702455364,2
1637,73.872,0.659784374023896,0.4577531585537049,[1, 7],788002244665533337766008822554477114422003355005588884488662233116644004411006633001133221122227722600,2
1638,91.764,1.4751231759160817,0.4668209583791782,[1, 8],88844552233006622771155004477336644008833885577442255334411005566770033776611226666332222117755116682446604335147872,1
1639,69.781,0.9106754779402233,0.5152331448950943,[2, 0],011554466884411337733558822776600448866331100778888334477772288116622552266112211118855117711422,1
1640,84.854,0.7323243028385041,0.5292711613613081,[2, 1],1554477668877003366445522001188338866114433550044222288000055551111225566227744446666334411777733113333771166724,1
1641,100.774,0.7973850909254452,0.4607694350646887,[2, 2],28800117733553344554466667711883300336688442277665511002266111133887755881166444411557744337777888824000055550077008855263,2
1642,83.828,1.2998157109924655,0.5023712865652389,[2, 3],30044667788556611441100775588332244881133662255772211880000222288882200552266003344445544338844737355051,1
1643,61.326,0.7820026441307764,0.5221762719581136,[2, 4],40066881177004455882277335566331188553344662288005577776666115544333300332233760,1
1644,100.914,0.6543435691989105,0.508290017832075,[2, 5],5887766115533110033224477886677005544116688445500448822773333552266334433662233775577222288556655114466444401220422118,2
1645,86.073,0.7259927364058462,0.47382099631976327,[2, 6],60044337766881122335544778800113366221155775511110088224488446644002222772200661166770077330033888871883333414,2
1646,106.671,0.7432360478632358,0.5203361535834883,[2, 7],7554466441166888833110055330077220044773388442222665511558800111122336622440022114444550066008777443377061187117766778486325572866525556,1
1647,87.563,0.7099352687276956,0.49317069469211217,[2, 8],84455337766220011660033887711440055775566332211881122667744225555224444336644665544777722334483006681773044111,2
1648,80.053,1.468206585077753,0.502959365633418,[3, 0],022661188558800554477223377664411663311225500440088773322443344884455771111556622220066883655553755177704642,1
1649,86.928,0.7253639592460345,0.5291383693136548,[3, 1],122885544550066880033776622771133446611770022443355884422663366007788773322008811882211441116664488886774044,1
1650,86.728,1.3294970371465118,0.5112114428804492,[3, 2],2228855447700880011661144556677337766551155553311118811335500558866888833443300006600223388224444884466364,2
1651,71.986,0.8584101199140902,0.5349622491178814,[3, 3],30088551122664422554477771188006633552288441177003344446622115588220044000077227788776677350,1
1652,72.865,0.7174423654583583,0.5398565845885344,[3, 4],41177665511008855442288660077332222445588112255770033335500553366888800114444884400443644763,1
1653,96.947,1.5032987655151187,0.5392305649353113,[3, 5],588224400773311116622556688447700001177443388005522118866555577220066004455002222776633008644223322866465444485126033437533336,-1
1654,88.57,0.7667023065235259,0.5436127025078726,[3, 6],6662288551144880000117722557733116655334477446600555500335588110088882200663388770022668833221122475522223788486,1
1655,83.285,1.4707408157221808,0.5415828812080282,[3, 7],755002244882266440066118855773322116688001177220055338833444466223300886655663366667766077744771287831357027332522,-1
1656,117.182,1.4984098043469904,0.540577455704367,[3, 8],811226600558855442200441177776633445500337722118866771155333355552233006655666622557733668877883322227752888800170004443318284486164474046,-1
1657,76.149,0.7409919634538984,0.5362711993018933,[4, 0],03366117788220055552244331166771144775566883300664444554411118844887722881122333388880022225422610,2
1658,65.296,0.9537441105589607,0.5154987289904011,[4, 1],15522337777880033666655884422110011224477118855663300557766883344333322774400002200764,2
1659,104.127,0.720380293048143,0.5318131805592442,[4, 2],22233001155116600888877556633558833667744771177007788000055550044554433110022885522666622721122440388220533761144118844886644465,1
1660,83.583,0.7038809501523974,0.5383010206017377,[4, 3],3555522883300772211006611664477886600118844008888114422333344556622554488226633665577666677332277553377771684644,1
1661,69.357,0.6306121380998022,0.5404067230716698,[4, 4],4331166220055778888332255661177003355008877226600441133334477553300222233777711115511885555227733624,1
1662,73.473,0.6162069111523436,0.5421140493986417,[4, 5],51188667733110055338800447722662211776644220066111144112222884444881133443300885588887744603,1
1663,88.208,0.6666741904282757,0.5472360283795576,[4, 6],655220033111155886677884433007722445566887700222233771122663333885533440088113355442777666611448883660066255,1
1664,98.467,0.7458919685900924,0.5396858519558372,[4, 7],7338822330011556600227766445511886677884411005588335522114433225500448888777700885633662244666653112200371138006682872,2
1665,87.752,0.7144060757754914,0.5235421330196912,[4, 8],83311006633552266770077445511228877221166886644336600558855334466557755554411440022008888025507773322776388430,2
1666,92.835,1.492651263057841,0.5231627271692529,[5, 0],0662244221133668811770077448833553300115588776655118888555522333388220055775544111122773377771000447728003434602458608844044,-1
1667,77.348,1.4546185782464698,0.5158971051333612,[5, 1],188772200667744660033221144885566223355770088226666440055550000443344558833881111668844117787663333144,2
1668,64.564,0.8967683792604564,0.5353606252608415,[5, 2],2117744006666880088334411225577330022886611114422775533770011663333556677776622665555400,1
1669,91.166,1.2498317342204988,0.5117615813635846,[5, 3],322110088774411336666447722880055223355771166002222662244227788111155884488665555445566777766337733443388882124046704433307531,2
1670,79.668,0.6098650285548778,0.49971544561217135,[5, 4],400221188331133667722776688550055880044441166337777448811110000115566114455333344225555224600888866466,2
1671,95.067,0.7334329825753967,0.4690973934818075,[5, 5],50022331166778811443388662277004477118833446600664455224444115511332266888844228855663366554407220488274733553333075585776,2
1672,60.31,1.503164296439223,0.47289145198618965,[5, 6],61177002233228844330044776688551166773311226666221111446600558888008822225522765,1
1673,92.418,0.6913366693236329,0.4493493189664985,[5, 7],71122448833003311882266447766007733551100556611442288885533886688770011552222113344333322777755000084662066774444041544555,2
1674,78.869,0.5727360706148323,0.44714876503395684,[5, 8],800221144774466553388771166330000445522336622778811557700668833113333550088882222440033205555443344810,2
1675,97.448,1.0759181354357408,0.4904010319839132,[6, 0],0551144228844772211887755330033662244117788004466331133557711556666882266777744552255886655443377661344881642338888322205070,1
1676,74.056,0.8809520446520754,0.5156504913305763,[6, 1],1330077885544006688117722223355224488660044553377112266333344775500003311664466555588884444211155718,1
1677,70.288,0.6134476918740416,0.5083089881245969,[6, 2],2441177552233008866554477883311001133225566777711880066882288772211112277004422007744446400348,2
1678,94.603,0.6263431511225074,0.4771218272185757,[6, 3],322005544884411557788331166772277113366008855002244553388665566228822337744222266887766114444000011004468003300725,2
1679,93.358,0.8064339440961398,0.5290814584360891,[6, 4],41177005588228833552200336677114466221155668877226600002244443333880088884488550011330044773315440577481515332755578,1
1680,82.514,0.7054723438969362,0.5380733770914747,[6, 5],544112200883366771155227744338800003344005588662255330022224422887766116688551188117755777844446666460066304,1
1681,78.312,1.2231478492436987,0.5290055772660014,[6, 6],6008888004433775511772233554422111188550066445577662288333311334411005588222277114477448022540,2
1682,67.837,0.6411125808225394,0.5325150813825549,[6, 7],70044332255118888552233114466007788117733664400116622775588226688665555445577448844442288030,1
1683,80.73,0.6136618874706291,0.5349812194104033,[6, 8],8553300441166221177442200887711335555447777882233660011002277667722666655664455773344333388337755248800007700346,1
1684,69.506,0.7339506985017115,0.5186667678415601,[7, 0],088224433551155886633114422667711660033772200444455228800557755448811776666111133662211033387330277818,2
1685,87.349,1.0108977920683702,0.45266912015783284,[7, 1],1228866553300001177882244664455773344338855556666115588116622775511007744008877005522002222111188306040323132680508488,2
1686,87.667,0.6005674259444861,0.44722464620404445,[7, 2],20055663311008822448877334411665555337755115588111188550011776688000022662277886611228844274400445576007434644,2
1687,76.775,0.5944525396430463,0.4414007663998179,[7, 3],300441111552288667788225566440033116688447744333322446666222266000066558877771188001177005511008811427,2
1688,86.16,1.5349689161431606,0.4430511818492241,[7, 4],40055886611220011663322885533447755221177004433668800003377773355441155771111331144664488222255556655183,1
1689,88.412,0.5672838476866529,0.4415714990325151,[7, 5],58800441166224433003322885577111188667766552200117788223333442222553388445566883366446600554400226667221700844,2
1690,101.507,1.260510456093865,0.48002428197442804,[7, 6],6224400553311550077338888114466663344228877008822333355883322556655116611113366884433001100664411222200004482644474554520237,1
1691,94.317,0.6617267932687381,0.521038054406799,[7, 7],71133558800448855662200336644112211002288116655224444006677666600557733226633008866888833774455331844333344225544672,1
1692,93.849,0.9247562361831988,0.4771787380961414,[7, 8],8002211332244115544665577330066881144222277225522337755667777004455553366000077663355005588661088338888726666443488420,2
1693,73.074,1.4318514352207892,0.4890162006298137,[8, 0],033445577666622338811007755221144884433225566117788222200001133667700226644004477111500554444158,1
1694,89.811,0.6269673073211027,0.4946503775088212,[8, 1],1005566332277114477880022664455333366221188550077224433555511558844440044886688883300334466774088777755770388261,1
1695,86.58,1.134726645780571,0.5319649428994195,[8, 2],24400775544663300225588661177331122668800332288115577001100441144772277771166551184550000662214442084843,1
1696,80.511,0.6054686156866779,0.5351329817505786,[8, 3],3441177662255338800664400772211227755881100445566337744331166552222330088442200113355003327885555714,1
1697,88.903,1.5000890976608208,0.533786090981523,[8, 4],4116688112200443355772277660055333366117755228877115555447700666644001100774422445566334466773322665211448232522186213117778,-1
1698,89.377,1.305819163447397,0.5390218917175703,[8, 5],5114466772255006633003388227711774455886622110077334444115522447788881122226611884430008877556644054482816666811,1
1699,92.544,0.5616727934183924,0.5389270402549607,[8, 6],6661177003311445555224488772233332200440011665511880055881111227777888844115577113388336644662255444345021103730,1
1700,84.341,1.2594140246941552,0.5315855370489813,[8, 7],7443355331166440022221177660088552255886611007733444466772244228833666688448888118800115500551133882033004626332653733,2
1701,87.605,1.1257155408729818,0.5100542550366126,[8, 8],8226677005544223311335500441177660011224433662255883300333388555533444400007744777755773321008811884488761,2
1702,85.824,0.6825289067801747,0.5302955571574913,[0, 0],044225533441133771188776622665588664477008822338844007755772200112211551166335522777788555500222288006677436,1
1703,90.145,0.5832589930741249,0.5321356755321167,[0, 1],177662233885544664488337755111100665522007777447788003366113333225588112288771166330055008866882247335533170,1
1704,90.474,0.6963961323014182,0.5241491823803923,[0, 2],2115533887766004444336622557788113322006655228855117733441144554488667777112244774466118888337755556688242333163356466,2
1705,95.005,0.6443040546298632,0.5311492203209773,[0, 3],388227766115544224455667711330088887744665533220011007788448811883366660066225500002288005511668855223311437700435776412,1
1706,85.544,0.9176470768592299,0.543119474902303,[0, 4],466227755558833331188770022116644003377882266114455117733441111225522444422000066550011586688548804772237460,1
1707,87.646,0.87412426668466,0.5356451796486702,[0, 5],533227711554488116600773388224466118844770022117777557744333311336633551100008855665500664444504411114428667833080,2
1708,79.038,0.6789613360247707,0.5332169822058657,[0, 6],655118844667722004477332255883311114400556688662233887711557766112288000077555533774433666633552266401,2
1709,86.385,0.6093584120276033,0.5358538528664112,[0, 7],711224433226633118855665500447788005588117777445577668822333344661166664444111133884422221100662200228866740,1
1710,85.23,1.5056549487718642,0.5343362294646583,[0, 8],88822551177660044336611227755333322114455448800771166220033001100555588550022228811884400006244111744777722326,2
1711,76.606,1.0917265397026794,0.5179269264332056,[1, 0],0006622884411554477557766883322225500113366334400770055886677227788118800448877116644224444365,2
1712,87.616,0.5828252361535162,0.5200326289031377,[1, 1],1772200660055442233778866338855887733550044446611882211226688110077003344008888447755553333000016645577776487102,1
1713,82.066,0.6223341025281712,0.5255719543195356,[1, 2],244663377008855115588227744336600221100775566884411334400006611118877222266552255776622881166778833886666414,1
1714,81.645,0.6147039462246926,0.5303524680350571,[1, 3],32266004433447755118822887766550000331144557788442277001177116644667733005588554411007744880066663366288,1
1715,92.815,0.6007466046210944,0.5262928254353683,[1, 4],42255660000337788884466775511336644112200558877332288663333553311006666226611771155227744004477001111808433402,2
1716,69.571,0.5706987082942652,0.5274879538642486,[1, 5],5336622880077444488220055667711223300888833443377550066665577338866111144004466451162227022655540301,1
1717,75.743,0.7070384572165982,0.5144363926091741,[1, 6],677223344553366884400550088777711220022885588883388118822773322444477448866115566664466333354337766278,2
1718,103.2,1.5074157958006429,0.5154038775277915,[1, 7],755773366448833002200552266884411442255003355661188774466662244558888223322221122880000881133338866551155427160607040110371131345355,-1
